MSA_UPC13,POS_SKU,MatchType
0317002337880,031700233788,heuristic/substr
0317002332070,031700233207,heuristic/substr
0317002362840,031700236284,heuristic/substr
0317002361850,031700236185,heuristic/substr
0317002362600,031700236260,heuristic/substr
0317002386460,031700238646,heuristic/substr
0317002365670,031700236567,heuristic/substr
0317002362530,031700236253,heuristic/substr
0317002374100,031700237410,heuristic/substr
0317002392090,031700239209,heuristic/substr
0317002390700,031700239070,heuristic/substr
0317002392780,031700239278,heuristic/substr
0317002392540,031700239254,heuristic/substr
0317002390490,031700239049,heuristic/substr
0317002374270,031700237427,heuristic/substr
0317002387380,031700238738,heuristic/substr
0317002386840,031700238684,heuristic/substr
0317002387830,031700238783,heuristic/substr
0317002365500,031700236550,heuristic/substr
0317002389290,031700238929,heuristic/substr
0317002389360,031700238936,heuristic/substr
0317002376320,031700237632,heuristic/substr
0317002380420,031700238042,heuristic/substr
0317002391860,031700239186,heuristic/substr
0317002390560,031700239056,heuristic/substr
0317002380660,031700238066,heuristic/substr
0317002383320,031700238332,heuristic/substr
0317002386770,031700238677,heuristic/substr
0317002389050,031700238905,heuristic/substr
0317002390250,031700239025,heuristic/substr
0317002387520,031700238752,heuristic/substr
0317002348770,031700234877,heuristic/substr
0317002387140,031700238714,heuristic/substr
0317002348530,031700234853,heuristic/substr
0317002383490,031700238349,heuristic/substr
0317002348840,031700234884,heuristic/substr
0317002334670,031700233467,heuristic/substr
0317002364820,031700236482,heuristic/substr
0317002322550,031700232255,heuristic/substr
0317002364510,031700236451,heuristic/substr
0317002379770,031700237977,heuristic/substr
0317002379220,031700237922,heuristic/substr
0317002393910,031700239391,heuristic/substr
0317002380110,031700238011,heuristic/substr
0317002380280,031700238028,heuristic/substr
0317002391000,031700239100,heuristic/substr
0317002380040,031700238004,heuristic/substr
0317002394140,031700239414,heuristic/substr
0317002379840,031700237984,heuristic/substr
0317002389500,031700238950,heuristic/substr
0317002390870,031700239087,heuristic/substr
0317002379150,031700237915,heuristic/substr
0317002379460,031700237946,heuristic/substr
0317002379390,031700237939,heuristic/substr
0317002393770,031700239377,heuristic/substr
0317002379910,031700237991,heuristic/substr
0317002379530,031700237953,heuristic/substr
0317002380350,031700238035,heuristic/substr
0317002379600,031700237960,heuristic/substr
0771701022230,077170102223,heuristic/substr
0771701024070,077170102407,heuristic/substr
0771702606260,077170260626,heuristic/substr
0771702605100,077170260510,heuristic/substr
0771702606400,077170260640,heuristic/substr
2081950002485,20819500024850,heuristic/substr
7618475493280,761847549328,heuristic/substr
0160276417820,016027641782,heuristic/substr
7618475488640,761847548864,heuristic/substr
0160276417750,016027641775,heuristic/substr
7501227867250,750122786725,heuristic/substr
0771701254440,077170125444,heuristic/substr
8401586083340,840158608334,heuristic/substr
8401586082730,840158608273,heuristic/substr
8401586086930,840158608693,heuristic/substr
8401586086310,840158608631,heuristic/substr
8401586085700,840158608570,heuristic/substr
8401586085180,840158608518,heuristic/substr
8401586097820,840158609782,heuristic/substr
8401586097200,840158609720,heuristic/substr
8401586098120,840158609812,heuristic/substr
8401586084570,840158608457,heuristic/substr
8401586083960,840158608396,heuristic/substr
8401586092940,840158609294,heuristic/substr
8401586125600,840158612560,heuristic/substr
8401586124160,840158612416,heuristic/substr
8401586126210,840158612621,heuristic/substr
8401586124780,840158612478,heuristic/substr
8401586125910,840158612591,heuristic/substr
8401586124470,840158612447,heuristic/substr
0906000014220,090600001422,heuristic/substr
8141010243970,814101024397,heuristic/substr
8141010243730,814101024373,heuristic/substr
8141010243800,814101024380,heuristic/substr
8141010244100,814101024410,heuristic/substr
8141010243660,814101024366,heuristic/substr
8141010244030,814101024403,heuristic/substr
8141010243590,814101024359,heuristic/substr
8124740111500,812474011150,heuristic/substr
8124740160940,812474016094,heuristic/substr
8124740166120,812474016612,heuristic/substr
8124740167280,812474016728,heuristic/substr
8124740105420,812474010542,heuristic/substr
8124740117470,812474011747,heuristic/substr
8124740161000,812474016100,heuristic/substr
8124740122250,812474012225,heuristic/substr
8124740105350,812474010535,heuristic/substr
8124740117300,812474011730,heuristic/substr
8124740103130,812474010313,heuristic/substr
8124740160490,812474016049,heuristic/substr
8124740159980,812474015998,heuristic/substr
8124740161240,812474016124,heuristic/substr
8124740125770,812474012577,heuristic/substr
8124740111430,812474011143,heuristic/substr
8124740102760,812474010276,heuristic/substr
8124740113650,812474011365,heuristic/substr
8495230054330,849523005433,heuristic/substr
8124740105280,812474010528,heuristic/substr
8124740121330,812474012133,heuristic/substr
8124740121950,812474012195,heuristic/substr
8124740125390,812474012539,heuristic/substr
8124740166430,812474016643,heuristic/substr
8124740105110,812474010511,heuristic/substr
8124740117160,812474011716,heuristic/substr
8495230059900,849523005990,heuristic/substr
8124740111360,812474011136,heuristic/substr
8495230058150,849523005815,heuristic/substr
8124740117090,812474011709,heuristic/substr
8495230059830,849523005983,heuristic/substr
8124740116930,812474011693,heuristic/substr
8495230059760,849523005976,heuristic/substr
8124740165820,812474016582,heuristic/substr
8124740116860,812474011686,heuristic/substr
8124740165750,812474016575,heuristic/substr
8124740166670,812474016667,heuristic/substr
8124740166740,812474016674,heuristic/substr
8124740116790,812474011679,heuristic/substr
8124740102070,812474010207,heuristic/substr
8124740105590,812474010559,heuristic/substr
8124740160870,812474016087,heuristic/substr
8124740165680,812474016568,heuristic/substr
8495230079250,849523007925,heuristic/substr
8124740166500,812474016650,heuristic/substr
8124740167040,812474016704,heuristic/substr
8124740160700,812474016070,heuristic/substr
8124740121880,812474012188,heuristic/substr
8124740160320,812474016032,heuristic/substr
8124740124540,812474012454,heuristic/substr
8495230054190,849523005419,heuristic/substr
8124740104980,812474010498,heuristic/substr
8495230054640,849523005464,heuristic/substr
8124740166050,812474016605,heuristic/substr
8124740166980,812474016698,heuristic/substr
8124740118770,812474011877,heuristic/substr
8124740122870,812474012287,heuristic/substr
8124740119140,812474011914,heuristic/substr
8124740107020,812474010702,heuristic/substr
8124740118840,812474011884,heuristic/substr
8124740124920,812474012492,heuristic/substr
8124740122630,812474012263,heuristic/substr
8124740104500,812474010450,heuristic/substr
8124740103990,812474010399,heuristic/substr
8124740116550,812474011655,heuristic/substr
8124740160180,812474016018,heuristic/substr
8124740116480,812474011648,heuristic/substr
8124740123790,812474012379,heuristic/substr
8124740122010,812474012201,heuristic/substr
8124740121400,812474012140,heuristic/substr
8124740122320,812474012232,heuristic/substr
8124740160560,812474016056,heuristic/substr
8124740158990,812474015899,heuristic/substr
8124740160250,812474016025,heuristic/substr
8124740166810,812474016681,heuristic/substr
8495230054020,849523005402,heuristic/substr
8124740104810,812474010481,heuristic/substr
8124740104740,812474010474,heuristic/substr
8124740116310,812474011631,heuristic/substr
8124740116000,812474011600,heuristic/substr
8124740167110,812474016711,heuristic/substr
8124740104430,812474010443,heuristic/substr
8124740104360,812474010436,heuristic/substr
8124740160010,812474016001,heuristic/substr
8495230053340,849523005334,heuristic/substr
8124740104120,812474010412,heuristic/substr
8124740104050,812474010405,heuristic/substr
8495230053270,849523005327,heuristic/substr
8124740103820,812474010382,heuristic/substr
8124740161170,812474016117,heuristic/substr
8495230066380,849523006638,heuristic/substr
8124740124160,812474012416,heuristic/substr
7224700107080,722470010708,heuristic/substr
0744600050590,074460005059,heuristic/substr
6196826212210,619682621221,heuristic/substr
6196820102850,619682010285,heuristic/substr
6196820208640,619682020864,heuristic/substr
6196820016580,619682001658,heuristic/substr
6196826214050,619682621405,heuristic/substr
6196820054580,619682005458,heuristic/substr
6196820211200,619682021120,heuristic/substr
6196820104450,619682010445,heuristic/substr
6196820103600,619682010360,heuristic/substr
6196820102470,619682010247,heuristic/substr
6196829934410,619682993441,heuristic/substr
6196820098760,619682009876,heuristic/substr
6196820102090,619682010209,heuristic/substr
6196820201610,619682020161,heuristic/substr
6196820103220,619682010322,heuristic/substr
6196820210450,619682021045,heuristic/substr
6196820101240,619682010124,heuristic/substr
6196820099680,619682009968,heuristic/substr
6196820099060,619682009906,heuristic/substr
6196820015660,619682001566,heuristic/substr
6196825873360,619682587336,heuristic/substr
6196825874110,619682587411,heuristic/substr
6196825873500,619682587350,heuristic/substr
6196825873980,619682587398,heuristic/substr
6196825873740,619682587374,heuristic/substr
6196825874350,619682587435,heuristic/substr
8165180188910,816518018891,heuristic/substr
8165180172830,816518017283,heuristic/substr
8165180191330,816518019133,heuristic/substr
8165180188460,816518018846,heuristic/substr
8165180172690,816518017269,heuristic/substr
8165180171390,816518017139,heuristic/substr
8165180190960,816518019096,heuristic/substr
8165180172450,816518017245,heuristic/substr
8165180172210,816518017221,heuristic/substr
8165180190720,816518019072,heuristic/substr
8165180182350,816518018235,heuristic/substr
6974828617563,6974828617563,heuristic/substr
6974828617600,6974828617600,heuristic/substr
6974828617617,6974828617617,heuristic/substr
6974828617648,6974828617648,heuristic/substr
6974828617549,6974828617549,heuristic/substr
6974828617624,6974828617624,heuristic/substr
6974828617631,6974828617631,heuristic/substr
6974828617594,6974828617594,heuristic/substr
6974828617587,6974828617587,heuristic/substr
6974828617969,6974828617969,heuristic/substr
6974828617884,6974828617884,heuristic/substr
0110001261570,011000126157,heuristic/substr
1968529047300,196852904730,heuristic/substr
1968521708760,196852170876,heuristic/substr
1968527265780,196852726578,heuristic/substr
1968529921880,196852992188,heuristic/substr
8197210106900,819721010690,heuristic/substr
8197210106830,819721010683,heuristic/substr
8197210106760,819721010676,heuristic/substr
8197210121750,819721012175,heuristic/substr
8197210106690,819721010669,heuristic/substr
8197210106520,819721010652,heuristic/substr
8197210108670,819721010867,heuristic/substr
8197210108430,819721010843,heuristic/substr
7120385527330,712038552733,heuristic/substr
7161651777840,716165177784,heuristic/substr
7161651773020,716165177302,heuristic/substr
7161651778070,716165177807,heuristic/substr
7161651778210,716165177821,heuristic/substr
7161651788660,716165178866,heuristic/substr
7161651556450,716165155645,heuristic/substr
7161651799000,716165179900,heuristic/substr
7161651789030,716165178903,heuristic/substr
7161651789270,716165178927,heuristic/substr
8022840044730,802284004473,heuristic/substr
8022840046640,802284004664,heuristic/substr
8022840044110,802284004411,heuristic/substr
